09-22-06,GeForce GTX 7800,540,517
07-25-10,GeForce GTX 7800,485,422
02-17-18,GeForce GTX 7800,279,224
07-01-08,GeForce GTX 7800,496,476
10-08-24,GeForce GTX 7800,120,86
09-21-16,GeForce GTX 7800,329,265
12-12-06,GeForce GTX 7800,554,509
03-16-16,GeForce GTX 7800,349,286
12-16-16,GeForce GTX 7800,305,275
04-21-19,GeForce GTX 7800,275,214
02-11-07,GeForce GTX 7800,531,500
10-11-11,GeForce GTX 7800,443,387
05-01-05,GeForce GTX 7800,583,528
03-30-11,GeForce GTX 7800,467,400
05-09-18,GeForce GTX 7800,278,219
08-30-16,GeForce GTX 7800,331,266
02-22-07,GeForce GTX 7800,555,490
04-14-21,GeForce GTX 7800,229,172
06-02-10,GeForce GTX 7800,468,417
12-17-05,GeForce GTX 7800,569,534
11-14-13,GeForce GTX 7800,374,335
08-26-17,GeForce GTX 7800,277,257
01-10-14,GeForce GTX 7800,367,343
04-24-15,GeForce GTX 7800,356,302
02-04-21,GeForce GTX 7800,204,169
10-26-21,GeForce GTX 7800,199,149
11-25-16,GeForce GTX 7800,299,262
07-06-08,GeForce GTX 7800,497,466
07-14-17,GeForce GTX 7800,315,261
05-21-06,GeForce GTX 7800,560,519
07-16-09,GeForce GTX 7800,478,452
01-04-15,GeForce GTX 7800,364,307
05-12-12,GeForce GTX 7800,405,383
08-10-10,GeForce GTX 7800,454,402
02-19-15,GeForce GTX 7800,344,323
10-06-15,GeForce GTX 7800,349,305
03-04-16,GeForce GTX 7800,350,296
02-27-11,GeForce GTX 7800,441,389
07-02-20,GeForce GTX 7800,219,170
10-03-15,GeForce GTX 7800,335,284
11-02-19,GeForce GTX 7800,260,207
03-28-17,GeForce GTX 7800,307,267
09-13-22,GeForce GTX 7800,155,134
05-24-12,GeForce GTX 7800,419,380
12-29-13,GeForce GTX 7800,365,323
07-24-08,GeForce GTX 7800,514,455
09-07-13,GeForce GTX 7800,383,349
03-30-16,GeForce GTX 7800,328,280
09-30-14,GeForce GTX 7800,363,312
02-15-15,GeForce GTX 7800,367,313
09-13-17,GeForce GTX 7800,306,245
12-17-11,GeForce GTX 7800,451,384
05-08-06,GeForce GTX 7800,557,510
06-08-22,GeForce GTX 7800,173,149
01-08-24,GeForce GTX 7800,136,102
05-26-21,GeForce GTX 7800,186,156
02-04-06,GeForce GTX 7800,579,530
11-10-24,GeForce GTX 7800,120,83
07-22-15,GeForce GTX 7800,355,289
02-15-06,GeForce GTX 7800,559,512
06-25-07,GeForce GTX 7800,545,503
03-20-09,GeForce GTX 7800,495,445
06-22-19,GeForce GTX 7800,242,209
10-24-09,GeForce GTX 7800,465,421
11-24-21,GeForce GTX 7800,202,134
04-20-06,GeForce GTX 7800,574,504
01-20-05,GeForce GTX 7800,609,544
11-30-07,GeForce GTX 7800,522,476
02-02-14,GeForce GTX 7800,373,343
03-31-17,GeForce GTX 7800,289,249
02-06-20,GeForce GTX 7800,219,180
04-17-11,GeForce GTX 7800,434,394
08-07-23,GeForce GTX 7800,134,100
10-17-06,GeForce GTX 7800,559,512
11-09-16,GeForce GTX 7800,304,257
03-16-17,GeForce GTX 7800,317,256
11-07-07,GeForce GTX 7800,548,485
11-24-05,GeForce GTX 7800,576,536
03-17-21,GeForce GTX 7800,198,157
12-02-15,GeForce GTX 7800,349,287
12-09-20,GeForce GTX 7800,216,171
10-28-07,GeForce GTX 7800,535,488
09-14-19,GeForce GTX 7800,231,201
02-16-14,GeForce GTX 7800,394,327
03-27-17,GeForce GTX 7800,303,261
02-14-24,GeForce GTX 7800,133,110
02-26-18,GeForce GTX 7800,289,231
04-19-21,GeForce GTX 7800,201,148
07-11-05,GeForce GTX 7800,592,528
03-06-07,GeForce GTX 7800,543,511
01-18-10,GeForce GTX 7800,472,423
11-04-15,GeForce GTX 7800,325,281
12-14-17,GeForce GTX 7800,269,235
06-09-11,GeForce GTX 7800,462,396
01-31-10,GeForce GTX 7800,470,421
11-02-21,GeForce GTX 7800,188,144
04-11-05,GeForce GTX 7800,583,552
07-28-06,GeForce GTX 7800,543,510
10-25-14,GeForce GTX 7800,380,309
08-08-22,GeForce GTX 7800,166,137
02-28-06,GeForce GTX 7800,559,530
03-26-06,GeForce GTX 7800,583,509
09-28-08,GeForce GTX 7800,520,470
08-22-12,GeForce GTX 7800,403,364
01-17-16,GeForce GTX 7800,334,280
08-01-07,GeForce GTX 7800,539,485
09-29-23,GeForce GTX 7800,169,107
10-31-15,GeForce GTX 7800,351,282
04-04-22,GeForce GTX 7800,182,148
08-30-11,GeForce GTX 7800,429,387
10-23-13,GeForce GTX 7800,397,335
05-09-12,GeForce GTX 7800,418,371
07-29-16,GeForce GTX 7800,322,275
02-21-05,GeForce GTX 7800,603,560
07-27-06,GeForce GTX 7800,570,504
02-06-08,GeForce GTX 7800,537,461
08-05-09,GeForce GTX 7800,488,447
12-28-20,GeForce GTX 7800,215,156
10-10-20,GeForce GTX 7800,216,171
03-14-20,GeForce GTX 7800,251,177
03-30-20,GeForce GTX 7800,243,200
11-02-15,GeForce GTX 7800,356,299
10-30-06,GeForce GTX 7800,571,517
11-21-23,GeForce GTX 7800,146,92
01-10-14,GeForce GTX 7800,393,327
08-05-07,GeForce GTX 7800,533,482
01-01-09,GeForce GTX 7800,495,460
10-23-19,GeForce GTX 7800,260,203
01-02-19,GeForce GTX 7800,274,227
11-26-11,GeForce GTX 7800,453,396
07-15-22,GeForce GTX 7800,192,136
03-13-16,GeForce GTX 7800,329,283
03-25-11,GeForce GTX 7800,440,401
01-23-18,GeForce GTX 7800,280,237
12-05-05,GeForce GTX 7800,587,514
12-27-19,GeForce GTX 7800,238,201
10-17-19,GeForce GTX 7800,247,200
03-08-22,GeForce GTX 7800,186,140
07-18-13,GeForce GTX 7800,410,344
09-13-15,GeForce GTX 7800,341,286
11-19-15,GeForce GTX 7800,342,294
02-05-18,GeForce GTX 7800,281,239
04-07-13,GeForce GTX 7800,420,350
10-26-15,GeForce GTX 7800,335,279
07-11-12,GeForce GTX 7800,426,365
12-07-12,GeForce GTX 7800,395,373
04-09-08,GeForce GTX 7800,523,486
11-12-22,GeForce GTX 7800,181,130
11-28-07,GeForce GTX 7800,531,466
09-17-07,GeForce GTX 7800,521,475
08-31-22,GeForce GTX 7800,156,142
08-21-24,GeForce GTX 7800,120,96
03-22-24,GeForce GTX 7800,120,95
05-25-10,GeForce GTX 7800,474,424
06-18-24,GeForce GTX 7800,130,75
09-20-23,GeForce GTX 7800,139,110
12-22-17,GeForce GTX 7800,271,244
04-24-09,GeForce GTX 7800,505,456
09-29-18,GeForce GTX 7800,267,210
08-02-24,GeForce GTX 7800,120,83
02-24-24,GeForce GTX 7800,142,83
07-24-21,GeForce GTX 7800,185,169
03-15-14,GeForce GTX 7800,381,341
09-29-06,GeForce GTX 7800,538,498
12-15-15,GeForce GTX 7800,325,291
01-15-20,GeForce GTX 7800,222,179
04-24-19,GeForce GTX 7800,265,217
04-10-24,GeForce GTX 7800,122,106
03-16-17,GeForce GTX 7800,306,270
10-04-17,GeForce GTX 7800,284,249
02-04-07,GeForce GTX 7800,530,509
01-04-19,GeForce GTX 7800,281,206
06-08-14,GeForce GTX 7800,390,317
04-17-06,GeForce GTX 7800,551,508
01-07-20,GeForce GTX 7800,246,184
11-23-08,GeForce GTX 7800,501,449
02-03-16,GeForce GTX 7800,333,282
08-14-06,GeForce GTX 7800,561,510
08-15-05,GeForce GTX 7800,572,523
07-31-19,GeForce GTX 7800,266,203
10-15-09,GeForce GTX 7800,495,428
03-04-15,GeForce GTX 7800,352,294
05-04-07,GeForce GTX 7800,559,496
10-05-20,GeForce GTX 7800,209,185
12-08-23,GeForce GTX 7800,129,114
05-08-09,GeForce GTX 7800,492,441
06-04-20,GeForce GTX 7800,233,190
03-10-10,GeForce GTX 7800,480,427
03-20-13,GeForce GTX 7800,399,353
07-10-19,GeForce GTX 7800,261,219
10-18-22,GeForce GTX 7800,158,137
08-19-13,GeForce GTX 7800,409,345
03-16-15,GeForce GTX 7800,350,314
06-22-13,GeForce GTX 7800,383,362
09-18-17,GeForce GTX 7800,276,238
12-31-05,GeForce GTX 7800,557,526
01-28-07,GeForce GTX 7800,549,488
08-02-23,GeForce GTX 7800,145,115
07-09-15,GeForce GTX 7800,362,289
10-12-15,GeForce GTX 7800,344,281
04-30-10,GeForce GTX 7800,480,422
05-30-21,GeForce GTX 7800,207,166
01-19-11,GeForce GTX 7800,447,419
01-01-19,GeForce GTX 7800,274,224
05-21-21,GeForce GTX 7800,224,150
05-18-19,GeForce GTX 7800,251,221
07-08-15,GeForce GTX 7800,329,297
05-14-12,GeForce GTX 7800,423,378
05-11-09,GeForce GTX 7800,504,442
05-26-16,GeForce GTX 7800,328,283
05-03-16,GeForce GTX 7800,340,289
06-21-23,GeForce GTX 7800,169,106
01-09-19,GeForce GTX 7800,248,219
02-16-19,GeForce GTX 7800,279,201
09-21-07,GeForce GTX 7800,518,475
05-28-18,GeForce GTX 7800,282,240
01-29-21,GeForce GTX 7800,209,164
03-17-15,GeForce GTX 7800,362,321
09-01-22,GeForce GTX 7800,194,138
11-07-17,GeForce GTX 7800,273,243
01-28-13,GeForce GTX 7800,416,357
01-18-21,GeForce GTX 7800,220,160
11-29-19,GeForce GTX 7800,247,198
10-25-17,GeForce GTX 7800,299,258
04-25-10,GeForce GTX 7800,474,438
12-09-22,GeForce GTX 7800,163,113
06-04-07,GeForce GTX 7800,531,498
08-08-07,GeForce GTX 7800,521,500
11-26-22,GeForce GTX 7800,172,131
04-05-08,GeForce GTX 7800,502,464
11-14-24,GeForce GTX 7800,127,75
12-18-23,GeForce GTX 7800,137,100
01-01-16,GeForce GTX 7800,334,280
01-17-13,GeForce GTX 7800,409,357
01-19-13,GeForce GTX 7800,423,347
04-07-21,GeForce GTX 7800,194,165
10-18-22,GeForce GTX 7800,163,139
09-06-09,GeForce GTX 7800,496,453
04-16-12,GeForce GTX 7800,439,386
03-09-18,GeForce GTX 7800,295,229
06-01-07,GeForce GTX 7800,535,489
11-24-09,GeForce GTX 7800,469,433
06-13-14,GeForce GTX 7800,391,325
01-17-11,GeForce GTX 7800,454,402
10-05-10,GeForce GTX 7800,442,399
01-03-22,GeForce GTX 7800,195,136
09-28-17,GeForce GTX 7800,285,239
05-16-14,GeForce GTX 7800,390,339
03-30-09,GeForce GTX 7800,508,446
11-19-23,GeForce GTX 7800,157,96
06-27-24,GeForce GTX 7800,148,101
08-30-05,GeForce GTX 7800,587,520
08-26-10,GeForce GTX 7800,473,423
12-25-14,GeForce GTX 7800,347,302
06-15-13,GeForce GTX 7800,396,349
03-07-06,GeForce GTX 7800,552,522
08-17-06,GeForce GTX 7800,553,500
12-01-19,GeForce GTX 7800,229,186
06-16-11,GeForce GTX 7800,452,390
11-22-17,GeForce GTX 7800,284,255
05-09-08,GeForce GTX 7800,537,460
09-11-13,GeForce GTX 7800,398,332
09-03-11,GeForce GTX 7800,455,395
10-22-18,GeForce GTX 7800,284,218
02-12-11,GeForce GTX 7800,456,418
12-20-21,GeForce GTX 7800,198,160
05-31-16,GeForce GTX 7800,311,292
09-03-21,GeForce GTX 7800,212,159
10-31-05,GeForce GTX 7800,572,525
03-04-13,GeForce GTX 7800,418,345
07-23-10,GeForce GTX 7800,474,413
01-03-24,GeForce GTX 7800,146,99
02-03-17,GeForce GTX 7800,316,267
04-27-11,GeForce GTX 7800,436,397
04-08-18,GeForce GTX 7800,276,238
12-22-22,GeForce GTX 7800,166,124
05-28-22,GeForce GTX 7800,193,146
04-13-17,GeForce GTX 7800,295,248
01-03-23,GeForce GTX 7800,158,119
08-04-05,GeForce GTX 7800,605,532
08-09-14,GeForce GTX 7800,371,329
02-27-08,GeForce GTX 7800,533,473
06-26-08,GeForce GTX 7800,507,482
08-27-22,GeForce GTX 7800,187,145
10-12-19,GeForce GTX 7800,252,192
11-25-23,GeForce GTX 7800,155,94
06-17-18,GeForce GTX 7800,273,237
06-15-18,GeForce GTX 7800,285,230
04-07-20,GeForce GTX 7800,221,178
03-18-14,GeForce GTX 7800,395,339
10-11-05,GeForce GTX 7800,593,536
03-13-09,GeForce GTX 7800,481,436
01-13-15,GeForce GTX 7800,356,310
05-12-08,GeForce GTX 7800,501,462
04-01-14,GeForce GTX 7800,368,321
07-06-22,GeForce GTX 7800,177,146
12-08-05,GeForce GTX 7800,588,522
01-03-10,GeForce GTX 7800,480,417
06-24-06,GeForce GTX 7800,555,506
07-16-08,GeForce GTX 7800,512,473
06-08-15,GeForce GTX 7800,335,302
12-17-08,GeForce GTX 7800,512,446
05-14-16,GeForce GTX 7800,322,267
05-01-18,GeForce GTX 7800,260,220
04-12-24,GeForce GTX 7800,146,95
04-24-18,GeForce GTX 7800,291,229
09-19-05,GeForce GTX 7800,576,531
02-13-05,GeForce GTX 7800,609,535
08-28-24,GeForce GTX 7800,132,83
12-08-05,GeForce GTX 7800,587,528
12-11-10,GeForce GTX 7800,447,420
04-10-18,GeForce GTX 7800,266,235
01-27-07,GeForce GTX 7800,561,489
05-22-05,GeForce GTX 7800,571,538
09-23-23,GeForce GTX 7800,168,107
04-01-20,GeForce GTX 7800,235,198
12-13-09,GeForce GTX 7800,465,425
06-22-14,GeForce GTX 7800,366,313
04-09-18,GeForce GTX 7800,294,240
12-03-08,GeForce GTX 7800,515,444
09-19-21,GeForce GTX 7800,181,142
12-16-15,GeForce GTX 7800,335,276
03-02-08,GeForce GTX 7800,529,474
05-26-17,GeForce GTX 7800,317,259
09-20-14,GeForce GTX 7800,379,318
12-01-20,GeForce GTX 7800,231,185
07-27-20,GeForce GTX 7800,214,193
06-12-05,GeForce GTX 7800,595,543
11-12-14,GeForce GTX 7800,353,310
12-13-11,GeForce GTX 7800,414,377
04-14-21,GeForce GTX 7800,223,166
11-04-10,GeForce GTX 7800,478,404
02-15-05,GeForce GTX 7800,588,550
06-23-19,GeForce GTX 7800,270,208
06-01-05,GeForce GTX 7800,607,538
11-29-08,GeForce GTX 7800,514,445
09-19-13,GeForce GTX 7800,395,337
06-07-09,GeForce GTX 7800,485,454
03-16-18,GeForce GTX 7800,295,228
03-26-09,GeForce GTX 7800,495,439
09-10-15,GeForce GTX 7800,336,296
11-07-07,GeForce GTX 7800,524,490
06-01-21,GeForce GTX 7800,219,157
02-18-07,GeForce GTX 7800,562,497
08-11-13,GeForce GTX 7800,381,354
10-04-23,GeForce GTX 7800,146,96
12-23-21,GeForce GTX 7800,194,148
09-01-17,GeForce GTX 7800,279,245
11-29-18,GeForce GTX 7800,285,209
11-06-24,GeForce GTX 7800,120,88
03-12-15,GeForce GTX 7800,349,295
04-08-18,GeForce GTX 7800,297,233
03-22-06,GeForce GTX 7800,588,532
07-13-12,GeForce GTX 7800,436,356
06-10-15,GeForce GTX 7800,352,289
05-22-08,GeForce GTX 7800,531,455
03-13-19,GeForce GTX 7800,247,222
07-14-16,GeForce GTX 7800,321,265
06-23-21,GeForce GTX 7800,219,172
02-02-06,GeForce GTX 7800,566,538
10-04-20,GeForce GTX 7800,230,185
02-24-11,GeForce GTX 7800,457,415
01-08-05,GeForce GTX 7800,598,550
01-12-24,GeForce GTX 7800,144,83
03-12-16,GeForce GTX 7800,327,275
06-06-16,GeForce GTX 7800,336,264
09-02-20,GeForce GTX 7800,230,167
01-22-23,GeForce GTX 7800,173,117
07-10-15,GeForce GTX 7800,359,297
11-26-16,GeForce GTX 7800,325,252
06-26-13,GeForce GTX 7800,377,341
10-28-06,GeForce GTX 7800,556,502
12-02-24,GeForce GTX 7800,125,75
09-04-14,GeForce GTX 7800,357,318
12-03-15,GeForce GTX 7800,329,301
03-07-07,GeForce GTX 7800,555,502
09-20-18,GeForce GTX 7800,285,228
12-15-17,GeForce GTX 7800,273,256
07-21-19,GeForce GTX 7800,270,194
04-16-07,GeForce GTX 7800,546,484
03-27-22,GeForce GTX 7800,198,134
01-20-10,GeForce GTX 7800,479,438
07-18-13,GeForce GTX 7800,394,335
06-27-16,GeForce GTX 7800,314,267
10-02-07,GeForce GTX 7800,535,492
12-28-15,GeForce GTX 7800,341,283
09-05-07,GeForce GTX 7800,519,499
03-28-21,GeForce GTX 7800,216,168
06-01-05,GeForce GTX 7800,590,553
08-01-19,GeForce GTX 7800,266,201
02-21-19,GeForce GTX 7800,280,202
07-01-19,GeForce GTX 7800,260,197
01-16-14,GeForce GTX 7800,370,331
03-29-16,GeForce GTX 7800,320,283
04-17-09,GeForce GTX 7800,496,461
10-25-16,GeForce GTX 7800,332,268
02-15-20,GeForce GTX 7800,227,205
02-15-19,GeForce GTX 7800,256,222
02-25-10,GeForce GTX 7800,457,428
03-09-14,GeForce GTX 7800,393,336
01-05-08,GeForce GTX 7800,515,464
05-10-21,GeForce GTX 7800,217,171
09-20-11,GeForce GTX 7800,446,387
08-07-14,GeForce GTX 7800,350,336
08-28-16,GeForce GTX 7800,325,258
03-14-23,GeForce GTX 7800,181,108
11-04-17,GeForce GTX 7800,289,259
10-23-12,GeForce GTX 7800,403,364
06-30-08,GeForce GTX 7800,496,478
07-14-05,GeForce GTX 7800,572,524
12-24-16,GeForce GTX 7800,296,259
09-18-23,GeForce GTX 7800,168,97
07-17-05,GeForce GTX 7800,580,529
06-13-06,GeForce GTX 7800,570,503
02-05-05,GeForce GTX 7800,607,546
09-24-14,GeForce GTX 7800,364,308
05-19-13,GeForce GTX 7800,418,351
12-29-10,GeForce GTX 7800,448,407
04-27-11,GeForce GTX 7800,454,385
07-01-11,GeForce GTX 7800,427,399
06-12-12,GeForce GTX 7800,420,366
03-04-20,GeForce GTX 7800,228,202
12-26-23,GeForce GTX 7800,154,105
04-18-08,GeForce GTX 7800,503,482
03-22-05,GeForce GTX 7800,614,531
12-05-11,GeForce GTX 7800,420,376
04-12-15,GeForce GTX 7800,342,291
12-08-22,GeForce GTX 7800,176,111
12-08-09,GeForce GTX 7800,498,442
11-03-24,GeForce GTX 7800,124,75
04-30-05,GeForce GTX 7800,591,552
06-14-05,GeForce GTX 7800,585,532
08-13-15,GeForce GTX 7800,340,302
01-19-19,GeForce GTX 7800,265,206
06-23-15,GeForce GTX 7800,367,312
02-22-14,GeForce GTX 7800,370,322
10-08-13,GeForce GTX 7800,405,336
07-26-21,GeForce GTX 7800,183,146
10-24-24,GeForce GTX 7800,120,87
08-18-06,GeForce GTX 7800,561,497
03-16-15,GeForce GTX 7800,345,310
12-21-09,GeForce GTX 7800,486,429
07-24-23,GeForce GTX 7800,140,113
04-04-10,GeForce GTX 7800,464,422
12-01-07,GeForce GTX 7800,541,484
10-22-12,GeForce GTX 7800,428,354
08-16-24,GeForce GTX 7800,137,83
01-10-11,GeForce GTX 7800,440,392
10-19-21,GeForce GTX 7800,189,159
06-02-23,GeForce GTX 7800,159,104
06-20-06,GeForce GTX 7800,567,501
12-10-16,GeForce GTX 7800,303,267
10-04-14,GeForce GTX 7800,378,312
05-02-06,GeForce GTX 7800,554,524
03-23-05,GeForce GTX 7800,604,551
10-22-19,GeForce GTX 7800,233,190
05-22-13,GeForce GTX 7800,394,354
08-08-23,GeForce GTX 7800,148,115
12-30-12,GeForce GTX 7800,401,347
02-12-12,GeForce GTX 7800,423,390
09-15-11,GeForce GTX 7800,427,378
11-25-22,GeForce GTX 7800,163,139
03-26-14,GeForce GTX 7800,380,332
02-08-19,GeForce GTX 7800,280,200
03-18-14,GeForce GTX 7800,392,326
01-21-18,GeForce GTX 7800,304,253
07-10-15,GeForce GTX 7800,353,313
12-03-09,GeForce GTX 7800,493,425
02-14-12,GeForce GTX 7800,446,366
06-14-21,GeForce GTX 7800,203,161
08-18-19,GeForce GTX 7800,263,207
08-11-05,GeForce GTX 7800,571,531
03-06-10,GeForce GTX 7800,490,436
07-07-09,GeForce GTX 7800,497,436
05-05-21,GeForce GTX 7800,198,167
03-22-14,GeForce GTX 7800,363,335
01-24-06,GeForce GTX 7800,582,528
07-16-14,GeForce GTX 7800,353,330
06-10-13,GeForce GTX 7800,417,361
03-19-05,GeForce GTX 7800,598,543
01-10-15,GeForce GTX 7800,361,320
10-17-24,GeForce GTX 7800,127,75
10-15-08,GeForce GTX 7800,517,447
08-06-23,GeForce GTX 7800,150,100
04-27-10,GeForce GTX 7800,461,435
09-23-11,GeForce GTX 7800,427,403
09-18-05,GeForce GTX 7800,586,544
07-31-07,GeForce GTX 7800,521,498
04-15-10,GeForce GTX 7800,485,432
08-07-11,GeForce GTX 7800,429,399
01-05-16,GeForce GTX 7800,327,296
10-19-15,GeForce GTX 7800,343,298
04-25-22,GeForce GTX 7800,197,126
08-05-08,GeForce GTX 7800,512,457
02-01-16,GeForce GTX 7800,330,287
08-30-11,GeForce GTX 7800,432,394
12-02-22,GeForce GTX 7800,169,129
10-24-09,GeForce GTX 7800,491,427
08-13-15,GeForce GTX 7800,344,303
11-09-18,GeForce GTX 7800,278,231
02-01-22,GeForce GTX 7800,184,141
04-02-20,GeForce GTX 7800,244,185
07-08-09,GeForce GTX 7800,485,452
09-09-12,GeForce GTX 7800,432,354
03-06-18,GeForce GTX 7800,265,239
07-30-10,GeForce GTX 7800,468,428
10-29-18,GeForce GTX 7800,274,232
12-22-08,GeForce GTX 7800,514,442
06-07-09,GeForce GTX 7800,504,438
11-07-21,GeForce GTX 7800,194,144
09-03-13,GeForce GTX 7800,378,331
03-30-07,GeForce GTX 7800,551,508
02-04-22,GeForce GTX 7800,206,151
06-17-08,GeForce GTX 7800,519,480
05-18-22,GeForce GTX 7800,168,150
03-01-06,GeForce GTX 7800,571,513
04-20-20,GeForce GTX 7800,223,177
04-30-09,GeForce GTX 7800,506,454
11-04-11,GeForce GTX 7800,417,375
01-08-12,GeForce GTX 7800,435,384
12-16-20,GeForce GTX 7800,225,184
10-13-20,GeForce GTX 7800,213,178
07-27-22,GeForce GTX 7800,177,143
03-15-22,GeForce GTX 7800,192,139
05-26-22,GeForce GTX 7800,170,125
12-30-20,GeForce GTX 7800,215,182
01-10-18,GeForce GTX 7800,300,247
07-31-24,GeForce GTX 7800,120,99
02-02-16,GeForce GTX 7800,350,287
04-10-10,GeForce GTX 7800,487,426
04-25-14,GeForce GTX 7800,391,315
12-01-15,GeForce GTX 7800,330,292
07-28-09,GeForce GTX 7800,480,443
02-13-13,GeForce GTX 7800,388,347
12-19-16,GeForce GTX 7800,325,259
04-19-21,GeForce GTX 7800,225,149
12-04-15,GeForce GTX 7800,332,282
08-10-19,GeForce GTX 7800,251,190
05-09-12,GeForce GTX 7800,411,389
04-08-12,GeForce GTX 7800,408,385
07-05-17,GeForce GTX 7800,314,248
11-01-23,GeForce GTX 7800,134,111
03-05-24,GeForce GTX 7800,137,106
11-22-09,GeForce GTX 7800,486,444
08-23-19,GeForce GTX 7800,264,193
08-17-17,GeForce GTX 7800,287,263
04-05-18,GeForce GTX 7800,283,235
01-22-12,GeForce GTX 7800,438,369
09-08-12,GeForce GTX 7800,401,354
11-20-16,GeForce GTX 7800,305,267
06-14-06,GeForce GTX 7800,552,526
07-15-08,GeForce GTX 7800,513,467
01-23-14,GeForce GTX 7800,399,321
02-15-16,GeForce GTX 7800,341,296
05-01-07,GeForce GTX 7800,546,493
06-27-23,GeForce GTX 7800,166,122
02-22-07,GeForce GTX 7800,559,503
01-30-17,GeForce GTX 7800,293,266
07-21-12,GeForce GTX 7800,401,357
12-15-19,GeForce GTX 7800,252,180
10-22-13,GeForce GTX 7800,402,354
07-16-14,GeForce GTX 7800,363,315
08-07-08,GeForce GTX 7800,500,451
04-18-15,GeForce GTX 7800,354,317
04-24-22,GeForce GTX 7800,184,124
06-24-22,GeForce GTX 7800,161,126
06-16-14,GeForce GTX 7800,364,339
06-26-05,GeForce GTX 7800,590,526
10-13-10,GeForce GTX 7800,473,425
07-21-14,GeForce GTX 7800,364,328
01-01-09,GeForce GTX 7800,522,461
04-07-05,GeForce GTX 7800,598,546
03-29-24,GeForce GTX 7800,122,88
06-17-23,GeForce GTX 7800,168,106
08-09-23,GeForce GTX 7800,139,106
06-05-19,GeForce GTX 7800,269,203
02-21-14,GeForce GTX 7800,369,323
10-07-23,GeForce GTX 7800,148,110
10-21-18,GeForce GTX 7800,268,230
06-11-09,GeForce GTX 7800,509,435
07-12-12,GeForce GTX 7800,406,378
06-03-06,GeForce GTX 7800,579,510
10-16-21,GeForce GTX 7800,211,164
01-14-06,GeForce GTX 7800,560,537
12-22-11,GeForce GTX 7800,413,374
11-01-05,GeForce GTX 7800,566,522
03-26-15,GeForce GTX 7800,372,313
04-09-10,GeForce GTX 7800,486,412
12-06-08,GeForce GTX 7800,525,460
03-05-18,GeForce GTX 7800,279,229
08-06-14,GeForce GTX 7800,371,326
02-29-24,GeForce GTX 7800,127,105
05-25-12,GeForce GTX 7800,435,368
10-27-11,GeForce GTX 7800,453,396
03-22-13,GeForce GTX 7800,410,364
04-21-17,GeForce GTX 7800,306,243
01-20-14,GeForce GTX 7800,401,335
03-29-05,GeForce GTX 7800,579,553
11-15-20,GeForce GTX 7800,236,166
03-18-15,GeForce GTX 7800,359,311
06-10-11,GeForce GTX 7800,454,398
10-14-09,GeForce GTX 7800,470,431
09-19-06,GeForce GTX 7800,559,522
02-03-09,GeForce GTX 7800,484,453
