01-11-05,GeForce GTX 7800,631,582
01-12-05,GeForce GTX 7800,613,539
01-12-05,GeForce GTX 7800,612,544
01-12-05,GeForce GTX 7800,594,550
01-12-05,GeForce GTX 7800,609,540
01-12-05,GeForce GTX 7800,597,583
01-12-05,GeForce GTX 7800,567,575
01-12-05,GeForce GTX 7800,597,538
01-12-05,GeForce GTX 7800,594,550
01-12-05,GeForce GTX 7800,619,554
01-12-05,GeForce GTX 7800,590,567
01-13-05,GeForce GTX 7800,598,563
01-13-05,GeForce GTX 7800,605,523
01-13-05,GeForce GTX 7800,611,509
01-13-05,GeForce GTX 7800,598,525
01-13-05,GeForce GTX 7800,561,556
01-13-05,GeForce GTX 7800,617,549
01-13-05,GeForce GTX 7800,626,550
01-13-05,GeForce GTX 7800,604,529
01-14-05,GeForce GTX 7800,612,563
01-14-05,GeForce GTX 7800,592,518
01-14-05,GeForce GTX 7800,570,575
01-14-05,GeForce GTX 7800,577,588
01-15-05,GeForce GTX 7800,584,543
01-15-05,GeForce GTX 7800,657,538
01-15-05,GeForce GTX 7800,581,542
01-16-05,GeForce GTX 7800,570,543
01-16-05,GeForce GTX 7800,601,575
01-16-05,GeForce GTX 7800,610,554
01-16-05,GeForce GTX 7800,643,565
01-16-05,GeForce GTX 7800,629,572
01-16-05,GeForce GTX 7800,628,579
01-16-05,GeForce GTX 7800,617,565
01-16-05,GeForce GTX 7800,630,535
01-16-05,GeForce GTX 7800,585,510
01-17-05,GeForce GTX 7800,610,579
01-17-05,GeForce GTX 7800,579,532
01-17-05,GeForce GTX 7800,629,567
01-17-05,GeForce GTX 7800,613,560
01-17-05,GeForce GTX 7800,596,511
01-17-05,GeForce GTX 7800,612,603
01-17-05,GeForce GTX 7800,606,521
01-17-05,GeForce GTX 7800,596,574
01-17-05,GeForce GTX 7800,621,589
01-17-05,GeForce GTX 7800,621,500
01-17-05,GeForce GTX 7800,605,514
01-18-05,GeForce GTX 7800,613,568
01-18-05,GeForce GTX 7800,584,542
01-18-05,GeForce GTX 7800,587,571
01-18-05,GeForce GTX 7800,598,534
01-18-05,GeForce GTX 7800,616,565
01-18-05,GeForce GTX 7800,616,511
01-18-05,GeForce GTX 7800,588,567
01-19-05,GeForce GTX 7800,567,509
01-19-05,GeForce GTX 7800,585,569
01-19-05,GeForce GTX 7800,600,563
01-19-05,GeForce GTX 7800,580,525
01-19-05,GeForce GTX 7800,628,561
01-19-05,GeForce GTX 7800,579,501
01-19-05,GeForce GTX 7800,572,524
01-19-05,GeForce GTX 7800,575,549
01-19-05,GeForce GTX 7800,613,548
01-19-05,GeForce GTX 7800,591,559
01-19-05,GeForce GTX 7800,593,507
01-19-05,GeForce GTX 7800,604,560
01-19-05,GeForce GTX 7800,624,573
01-19-05,GeForce GTX 7800,589,545
01-20-05,GeForce GTX 7800,601,555
01-20-05,GeForce GTX 7800,630,548
01-20-05,GeForce GTX 7800,590,581
01-21-05,GeForce GTX 7800,624,573
01-21-05,GeForce GTX 7800,568,552
01-21-05,GeForce GTX 7800,595,561
01-21-05,GeForce GTX 7800,583,570
01-21-05,GeForce GTX 7800,607,572
01-21-05,GeForce GTX 7800,585,557
01-22-05,GeForce GTX 7800,616,486
01-22-05,GeForce GTX 7800,613,541
01-22-05,GeForce GTX 7800,600,581
01-22-05,GeForce GTX 7800,622,536
01-22-05,GeForce GTX 7800,566,548
01-23-05,GeForce GTX 7800,621,583
01-23-05,GeForce GTX 7800,558,565
01-23-05,GeForce GTX 7800,609,569
01-23-05,GeForce GTX 7800,600,506
01-23-05,GeForce GTX 7800,591,527
01-23-05,GeForce GTX 7800,579,570
01-24-05,GeForce GTX 7800,597,560
01-24-05,GeForce GTX 7800,621,507
01-24-05,GeForce GTX 7800,632,595
01-24-05,GeForce GTX 7800,564,567
01-24-05,GeForce GTX 7800,640,515
01-24-05,GeForce GTX 7800,577,570
01-24-05,GeForce GTX 7800,609,555
01-24-05,GeForce GTX 7800,595,554
01-25-05,GeForce GTX 7800,550,520
01-25-05,GeForce GTX 7800,598,497
01-25-05,GeForce GTX 7800,597,550
01-25-05,GeForce GTX 7800,585,533
01-25-05,GeForce GTX 7800,579,538
01-25-05,GeForce GTX 7800,607,561
01-25-05,GeForce GTX 7800,620,546
01-26-05,GeForce GTX 7800,609,514
01-26-05,GeForce GTX 7800,604,544
01-26-05,GeForce GTX 7800,610,543
01-26-05,GeForce GTX 7800,592,529
01-26-05,GeForce GTX 7800,620,535
01-26-05,GeForce GTX 7800,637,517
01-26-05,GeForce GTX 7800,623,496
01-26-05,GeForce GTX 7800,597,535
01-27-05,GeForce GTX 7800,609,570
01-27-05,GeForce GTX 7800,639,537
01-27-05,GeForce GTX 7800,585,572
01-27-05,GeForce GTX 7800,597,534
01-27-05,GeForce GTX 7800,591,532
01-27-05,GeForce GTX 7800,567,589
01-27-05,GeForce GTX 7800,610,510
01-27-05,GeForce GTX 7800,630,554
01-27-05,GeForce GTX 7800,596,563
01-27-05,GeForce GTX 7800,591,517
01-28-05,GeForce GTX 7800,589,548
01-28-05,GeForce GTX 7800,582,563
01-28-05,GeForce GTX 7800,626,541
01-28-05,GeForce GTX 7800,554,546
01-28-05,GeForce GTX 7800,583,545
01-28-05,GeForce GTX 7800,595,528
01-28-05,GeForce GTX 7800,573,550
01-28-05,GeForce GTX 7800,585,594
01-28-05,GeForce GTX 7800,605,532
01-28-05,GeForce GTX 7800,591,546
01-28-05,GeForce GTX 7800,602,565
01-28-05,GeForce GTX 7800,623,548
01-28-05,GeForce GTX 7800,609,561
01-28-05,GeForce GTX 7800,602,545
01-28-05,GeForce GTX 7800,603,534
01-28-05,GeForce GTX 7800,577,586
01-29-05,GeForce GTX 7800,604,557
01-29-05,GeForce GTX 7800,596,562
01-29-05,GeForce GTX 7800,596,512
01-29-05,GeForce GTX 7800,589,565
01-29-05,GeForce GTX 7800,588,504
01-29-05,GeForce GTX 7800,594,507
01-29-05,GeForce GTX 7800,594,580
01-30-05,GeForce GTX 7800,575,566
01-30-05,GeForce GTX 7800,634,582
01-30-05,GeForce GTX 7800,595,527
01-30-05,GeForce GTX 7800,603,555
01-30-05,GeForce GTX 7800,618,551
01-30-05,GeForce GTX 7800,608,527
01-30-05,GeForce GTX 7800,615,518
01-31-05,GeForce GTX 7800,587,565
01-31-05,GeForce GTX 7800,626,567
01-31-05,GeForce GTX 7800,599,549
01-31-05,GeForce GTX 7800,582,541
01-31-05,GeForce GTX 7800,562,591
02-01-05,GeForce GTX 7800,644,501
02-01-05,GeForce GTX 7800,571,584
02-01-05,GeForce GTX 7800,584,585
02-01-05,GeForce GTX 7800,615,542
02-01-05,GeForce GTX 7800,619,549
02-02-05,GeForce GTX 7800,599,563
02-02-05,GeForce GTX 7800,616,575
02-02-05,GeForce GTX 7800,647,559
02-02-05,GeForce GTX 7800,626,582
02-02-05,GeForce GTX 7800,614,537
02-03-05,GeForce GTX 7800,622,561
02-03-05,GeForce GTX 7800,574,575
02-03-05,GeForce GTX 7800,567,566
02-04-05,GeForce GTX 7800,589,554
02-04-05,GeForce GTX 7800,572,532
02-04-05,GeForce GTX 7800,590,546
02-04-05,GeForce GTX 7800,588,559
02-04-05,GeForce GTX 7800,610,539
02-05-05,GeForce GTX 7800,601,563
02-05-05,GeForce GTX 7800,555,561
02-05-05,GeForce GTX 7800,587,483
02-05-05,GeForce GTX 7800,592,525
02-06-05,GeForce GTX 7800,591,562
02-06-05,GeForce GTX 7800,617,582
02-06-05,GeForce GTX 7800,627,524
02-06-05,GeForce GTX 7800,624,519
02-06-05,GeForce GTX 7800,621,564
02-07-05,GeForce GTX 7800,603,528
02-07-05,GeForce GTX 7800,624,525
02-07-05,GeForce GTX 7800,600,552
02-07-05,GeForce GTX 7800,566,554
02-07-05,GeForce GTX 7800,578,586
02-07-05,GeForce GTX 7800,654,532
02-08-05,GeForce GTX 7800,592,554
02-08-05,GeForce GTX 7800,559,591
02-08-05,GeForce GTX 7800,594,540
02-08-05,GeForce GTX 7800,614,552
02-08-05,GeForce GTX 7800,603,571
02-08-05,GeForce GTX 7800,597,522
02-09-05,GeForce GTX 7800,624,535
02-09-05,GeForce GTX 7800,589,556
02-09-05,GeForce GTX 7800,574,556
02-10-05,GeForce GTX 7800,619,589
02-10-05,GeForce GTX 7800,615,577
02-10-05,GeForce GTX 7800,587,571
02-10-05,GeForce GTX 7800,596,579
02-10-05,GeForce GTX 7800,602,577
02-10-05,GeForce GTX 7800,603,531
02-11-05,GeForce GTX 7800,601,542
02-11-05,GeForce GTX 7800,626,516
02-11-05,GeForce GTX 7800,566,557
02-11-05,GeForce GTX 7800,594,521
02-12-05,GeForce GTX 7800,599,557
02-12-05,GeForce GTX 7800,625,504
02-12-05,GeForce GTX 7800,604,591
02-12-05,GeForce GTX 7800,632,552
02-12-05,GeForce GTX 7800,588,543
02-12-05,GeForce GTX 7800,580,539
02-13-05,GeForce GTX 7800,602,562
02-13-05,GeForce GTX 7800,617,547
02-13-05,GeForce GTX 7800,596,572
02-13-05,GeForce GTX 7800,593,567
02-13-05,GeForce GTX 7800,567,562
02-13-05,GeForce GTX 7800,642,527
02-13-05,GeForce GTX 7800,629,567
02-14-05,GeForce GTX 7800,617,567
02-14-05,GeForce GTX 7800,587,517
02-14-05,GeForce GTX 7800,609,547
02-14-05,GeForce GTX 7800,572,539
02-14-05,GeForce GTX 7800,579,598
02-14-05,GeForce GTX 7800,617,526
02-14-05,GeForce GTX 7800,610,521
02-15-05,GeForce GTX 7800,564,533
02-15-05,GeForce GTX 7800,597,560
02-15-05,GeForce GTX 7800,617,541
02-15-05,GeForce GTX 7800,613,510
02-15-05,GeForce GTX 7800,629,511
02-16-05,GeForce GTX 7800,590,532
02-16-05,GeForce GTX 7800,571,558
02-17-05,GeForce GTX 7800,634,505
02-17-05,GeForce GTX 7800,554,528
02-17-05,GeForce GTX 7800,595,569
02-17-05,GeForce GTX 7800,590,504
02-17-05,GeForce GTX 7800,626,527
02-18-05,GeForce GTX 7800,613,522
02-18-05,GeForce GTX 7800,596,559
02-18-05,GeForce GTX 7800,583,561
02-18-05,GeForce GTX 7800,593,539
02-18-05,GeForce GTX 7800,630,559
02-18-05,GeForce GTX 7800,610,568
02-18-05,GeForce GTX 7800,612,559
02-19-05,GeForce GTX 7800,625,527
02-19-05,GeForce GTX 7800,603,542
02-19-05,GeForce GTX 7800,603,533
02-20-05,GeForce GTX 7800,568,570
02-20-05,GeForce GTX 7800,648,577
02-20-05,GeForce GTX 7800,617,556
02-20-05,GeForce GTX 7800,597,548
02-20-05,GeForce GTX 7800,598,534
02-20-05,GeForce GTX 7800,567,555
02-21-05,GeForce GTX 7800,594,578
02-21-05,GeForce GTX 7800,615,499
02-21-05,GeForce GTX 7800,634,537
02-21-05,GeForce GTX 7800,593,508
02-21-05,GeForce GTX 7800,605,560
02-21-05,GeForce GTX 7800,634,571
02-21-05,GeForce GTX 7800,590,506
02-21-05,GeForce GTX 7800,588,576
02-22-05,GeForce GTX 7800,592,523
02-22-05,GeForce GTX 7800,603,542
02-22-05,GeForce GTX 7800,591,531
02-22-05,GeForce GTX 7800,602,576
02-22-05,GeForce GTX 7800,610,502
02-22-05,GeForce GTX 7800,631,569
02-23-05,GeForce GTX 7800,606,561
02-23-05,GeForce GTX 7800,612,560
02-23-05,GeForce GTX 7800,581,563
02-23-05,GeForce GTX 7800,603,560
02-24-05,GeForce GTX 7800,587,577
02-24-05,GeForce GTX 7800,589,549
02-24-05,GeForce GTX 7800,590,525
02-24-05,GeForce GTX 7800,614,537
02-24-05,GeForce GTX 7800,603,515
02-24-05,GeForce GTX 7800,564,593
02-24-05,GeForce GTX 7800,632,535
02-25-05,GeForce GTX 7800,609,539
02-25-05,GeForce GTX 7800,613,523
02-25-05,GeForce GTX 7800,576,551
02-25-05,GeForce GTX 7800,608,533
02-25-05,GeForce GTX 7800,574,581
02-26-05,GeForce GTX 7800,591,539
02-26-05,GeForce GTX 7800,625,606
02-26-05,GeForce GTX 7800,607,572
02-26-05,GeForce GTX 7800,577,568
02-26-05,GeForce GTX 7800,617,526
02-27-05,GeForce GTX 7800,589,581
02-27-05,GeForce GTX 7800,594,586
02-27-05,GeForce GTX 7800,600,549
02-28-05,GeForce GTX 7800,620,601
02-28-05,GeForce GTX 7800,613,554
02-28-05,GeForce GTX 7800,625,583
02-28-05,GeForce GTX 7800,611,559
02-28-05,GeForce GTX 7800,614,514
02-28-05,GeForce GTX 7800,579,556
02-28-05,GeForce GTX 7800,585,551
02-28-05,GeForce GTX 7800,604,525
02-28-05,GeForce GTX 7800,612,502
02-28-05,GeForce GTX 7800,594,512
02-28-05,GeForce GTX 7800,594,574
03-01-05,GeForce GTX 7800,585,499
03-01-05,GeForce GTX 7800,595,529
03-01-05,GeForce GTX 7800,600,544
03-01-05,GeForce GTX 7800,604,579
03-01-05,GeForce GTX 7800,592,552
03-02-05,GeForce GTX 7800,594,575
03-02-05,GeForce GTX 7800,603,563
03-02-05,GeForce GTX 7800,615,501
03-02-05,GeForce GTX 7800,616,560
03-02-05,GeForce GTX 7800,587,582
03-02-05,GeForce GTX 7800,620,545
03-02-05,GeForce GTX 7800,559,549
03-02-05,GeForce GTX 7800,580,495
03-03-05,GeForce GTX 7800,612,588
03-03-05,GeForce GTX 7800,598,556
03-03-05,GeForce GTX 7800,627,554
03-03-05,GeForce GTX 7800,588,494
03-04-05,GeForce GTX 7800,616,560
03-04-05,GeForce GTX 7800,619,489
03-04-05,GeForce GTX 7800,642,530
03-04-05,GeForce GTX 7800,622,503
03-04-05,GeForce GTX 7800,585,536
03-04-05,GeForce GTX 7800,580,529
03-04-05,GeForce GTX 7800,632,542
03-04-05,GeForce GTX 7800,643,576
03-05-05,GeForce GTX 7800,560,541
03-05-05,GeForce GTX 7800,592,526
03-05-05,GeForce GTX 7800,624,572
03-05-05,GeForce GTX 7800,643,539
03-05-05,GeForce GTX 7800,609,541
03-05-05,GeForce GTX 7800,592,570
03-05-05,GeForce GTX 7800,644,575
03-05-05,GeForce GTX 7800,618,549
03-06-05,GeForce GTX 7800,617,579
03-06-05,GeForce GTX 7800,583,551
03-06-05,GeForce GTX 7800,594,534
03-06-05,GeForce GTX 7800,620,544
03-06-05,GeForce GTX 7800,609,562
03-06-05,GeForce GTX 7800,595,514
03-07-05,GeForce GTX 7800,593,563
03-07-05,GeForce GTX 7800,606,501
03-07-05,GeForce GTX 7800,616,536
03-07-05,GeForce GTX 7800,611,570
03-07-05,GeForce GTX 7800,609,597
03-07-05,GeForce GTX 7800,620,539
03-07-05,GeForce GTX 7800,593,548
03-07-05,GeForce GTX 7800,593,559
03-07-05,GeForce GTX 7800,577,585
03-07-05,GeForce GTX 7800,601,584
03-08-05,GeForce GTX 7800,576,520
03-08-05,GeForce GTX 7800,622,534
03-08-05,GeForce GTX 7800,580,579
03-08-05,GeForce GTX 7800,584,550
03-08-05,GeForce GTX 7800,589,569
03-08-05,GeForce GTX 7800,605,573
03-08-05,GeForce GTX 7800,576,556
03-08-05,GeForce GTX 7800,602,531
03-08-05,GeForce GTX 7800,579,548
03-08-05,GeForce GTX 7800,594,579
03-09-05,GeForce GTX 7800,617,533
03-09-05,GeForce GTX 7800,595,564
03-09-05,GeForce GTX 7800,613,580
03-09-05,GeForce GTX 7800,599,554
03-09-05,GeForce GTX 7800,564,522
03-09-05,GeForce GTX 7800,618,523
03-09-05,GeForce GTX 7800,566,569
03-10-05,GeForce GTX 7800,592,530
03-10-05,GeForce GTX 7800,570,513
03-10-05,GeForce GTX 7800,591,546
03-10-05,GeForce GTX 7800,625,547
03-10-05,GeForce GTX 7800,594,543
03-10-05,GeForce GTX 7800,555,538
03-10-05,GeForce GTX 7800,613,552
03-10-05,GeForce GTX 7800,616,577
03-11-05,GeForce GTX 7800,567,534
03-11-05,GeForce GTX 7800,620,553
03-11-05,GeForce GTX 7800,597,576
03-11-05,GeForce GTX 7800,584,532
03-11-05,GeForce GTX 7800,584,517
03-11-05,GeForce GTX 7800,596,555
03-12-05,GeForce GTX 7800,579,547
03-12-05,GeForce GTX 7800,588,548
03-12-05,GeForce GTX 7800,629,552
03-12-05,GeForce GTX 7800,602,601
03-12-05,GeForce GTX 7800,590,565
03-13-05,GeForce GTX 7800,589,570
03-13-05,GeForce GTX 7800,582,542
03-13-05,GeForce GTX 7800,589,524
03-13-05,GeForce GTX 7800,557,560
03-13-05,GeForce GTX 7800,587,543
03-13-05,GeForce GTX 7800,597,513
03-13-05,GeForce GTX 7800,592,505
03-13-05,GeForce GTX 7800,591,587
03-13-05,GeForce GTX 7800,589,521
03-13-05,GeForce GTX 7800,590,589
03-13-05,GeForce GTX 7800,591,511
03-13-05,GeForce GTX 7800,563,540
03-14-05,GeForce GTX 7800,616,561
03-14-05,GeForce GTX 7800,622,566
03-14-05,GeForce GTX 7800,600,484
03-14-05,GeForce GTX 7800,628,514
03-14-05,GeForce GTX 7800,646,531
03-14-05,GeForce GTX 7800,585,537
03-14-05,GeForce GTX 7800,600,516
03-14-05,GeForce GTX 7800,582,573
03-14-05,GeForce GTX 7800,627,522
03-15-05,GeForce GTX 7800,607,537
03-15-05,GeForce GTX 7800,610,528
03-15-05,GeForce GTX 7800,615,547
03-15-05,GeForce GTX 7800,590,549
03-15-05,GeForce GTX 7800,629,548
03-15-05,GeForce GTX 7800,606,552
03-15-05,GeForce GTX 7800,602,580
03-15-05,GeForce GTX 7800,617,516
03-16-05,GeForce GTX 7800,611,590
03-16-05,GeForce GTX 7800,595,571
03-16-05,GeForce GTX 7800,545,526
03-16-05,GeForce GTX 7800,648,569
03-16-05,GeForce GTX 7800,604,596
03-17-05,GeForce GTX 7800,578,582
03-17-05,GeForce GTX 7800,583,552
03-17-05,GeForce GTX 7800,568,540
03-18-05,GeForce GTX 7800,626,537
03-18-05,GeForce GTX 7800,610,538
03-18-05,GeForce GTX 7800,609,569
03-18-05,GeForce GTX 7800,586,528
03-18-05,GeForce GTX 7800,592,539
03-18-05,GeForce GTX 7800,560,558
03-18-05,GeForce GTX 7800,608,505
03-19-05,GeForce GTX 7800,617,540
03-19-05,GeForce GTX 7800,607,544
03-19-05,GeForce GTX 7800,607,553
03-19-05,GeForce GTX 7800,618,550
03-19-05,GeForce GTX 7800,615,586
03-20-05,GeForce GTX 7800,598,543
03-20-05,GeForce GTX 7800,611,498
03-20-05,GeForce GTX 7800,583,527
03-20-05,GeForce GTX 7800,611,554
03-20-05,GeForce GTX 7800,625,580
03-20-05,GeForce GTX 7800,561,508
03-20-05,GeForce GTX 7800,601,511
03-21-05,GeForce GTX 7800,561,532
03-21-05,GeForce GTX 7800,558,524
03-21-05,GeForce GTX 7800,614,538
03-21-05,GeForce GTX 7800,630,536
03-21-05,GeForce GTX 7800,611,537
03-21-05,GeForce GTX 7800,596,540
03-21-05,GeForce GTX 7800,611,568
03-21-05,GeForce GTX 7800,641,550
03-22-05,GeForce GTX 7800,611,524
03-22-05,GeForce GTX 7800,614,551
03-22-05,GeForce GTX 7800,547,528
03-22-05,GeForce GTX 7800,559,532
03-22-05,GeForce GTX 7800,606,543
03-22-05,GeForce GTX 7800,612,491
03-22-05,GeForce GTX 7800,619,556
03-23-05,GeForce GTX 7800,575,549
03-23-05,GeForce GTX 7800,644,587
03-23-05,GeForce GTX 7800,634,545
03-23-05,GeForce GTX 7800,623,583
03-23-05,GeForce GTX 7800,579,582
03-23-05,GeForce GTX 7800,621,533
03-23-05,GeForce GTX 7800,602,584
03-23-05,GeForce GTX 7800,599,572
03-23-05,GeForce GTX 7800,591,523
03-23-05,GeForce GTX 7800,576,543
03-23-05,GeForce GTX 7800,609,506
03-24-05,GeForce GTX 7800,639,577
03-24-05,GeForce GTX 7800,610,570
03-24-05,GeForce GTX 7800,587,513
03-24-05,GeForce GTX 7800,608,576
03-24-05,GeForce GTX 7800,590,526
03-25-05,GeForce GTX 7800,589,562
03-25-05,GeForce GTX 7800,612,595
03-25-05,GeForce GTX 7800,609,529
03-25-05,GeForce GTX 7800,594,524
03-25-05,GeForce GTX 7800,622,522
03-25-05,GeForce GTX 7800,589,562
03-26-05,GeForce GTX 7800,632,621
03-26-05,GeForce GTX 7800,573,566
03-26-05,GeForce GTX 7800,600,544
03-26-05,GeForce GTX 7800,594,519
03-26-05,GeForce GTX 7800,633,498
03-26-05,GeForce GTX 7800,597,587
03-26-05,GeForce GTX 7800,605,533
03-26-05,GeForce GTX 7800,587,572
03-26-05,GeForce GTX 7800,594,549
03-26-05,GeForce GTX 7800,612,573
03-27-05,GeForce GTX 7800,589,516
03-27-05,GeForce GTX 7800,580,585
03-27-05,GeForce GTX 7800,601,519
03-27-05,GeForce GTX 7800,581,579
03-27-05,GeForce GTX 7800,602,508
03-27-05,GeForce GTX 7800,578,579
03-27-05,GeForce GTX 7800,589,602
03-28-05,GeForce GTX 7800,638,587
03-28-05,GeForce GTX 7800,610,576
03-28-05,GeForce GTX 7800,599,549
03-29-05,GeForce GTX 7800,576,549
03-29-05,GeForce GTX 7800,575,550
03-29-05,GeForce GTX 7800,576,528
03-29-05,GeForce GTX 7800,549,530
03-29-05,GeForce GTX 7800,586,542
03-30-05,GeForce GTX 7800,624,549
03-30-05,GeForce GTX 7800,619,574
03-30-05,GeForce GTX 7800,628,527
03-30-05,GeForce GTX 7800,576,547
03-30-05,GeForce GTX 7800,579,544
03-30-05,GeForce GTX 7800,581,520
03-30-05,GeForce GTX 7800,607,597
03-30-05,GeForce GTX 7800,595,557
03-31-05,GeForce GTX 7800,601,549
03-31-05,GeForce GTX 7800,629,543
03-31-05,GeForce GTX 7800,535,528
03-31-05,GeForce GTX 7800,602,547
03-31-05,GeForce GTX 7800,595,537
03-31-05,GeForce GTX 7800,602,601
03-31-05,GeForce GTX 7800,593,604
03-31-05,GeForce GTX 7800,609,533
03-31-05,GeForce GTX 7800,617,489
04-01-05,GeForce GTX 7800,600,563
04-01-05,GeForce GTX 7800,611,566
04-01-05,GeForce GTX 7800,614,557
04-01-05,GeForce GTX 7800,614,536
04-01-05,GeForce GTX 7800,624,538
04-02-05,GeForce GTX 7800,623,549
04-02-05,GeForce GTX 7800,604,572
04-02-05,GeForce GTX 7800,630,551
04-02-05,GeForce GTX 7800,604,485
04-02-05,GeForce GTX 7800,583,512
04-02-05,GeForce GTX 7800,592,533
04-02-05,GeForce GTX 7800,584,524
04-02-05,GeForce GTX 7800,611,505
04-02-05,GeForce GTX 7800,578,551
04-02-05,GeForce GTX 7800,619,527
04-02-05,GeForce GTX 7800,621,482
04-03-05,GeForce GTX 7800,600,558
04-03-05,GeForce GTX 7800,580,517
04-03-05,GeForce GTX 7800,603,549
04-03-05,GeForce GTX 7800,584,543
04-03-05,GeForce GTX 7800,588,581
04-04-05,GeForce GTX 7800,614,555
04-04-05,GeForce GTX 7800,638,576
04-04-05,GeForce GTX 7800,625,590
04-04-05,GeForce GTX 7800,597,520
04-04-05,GeForce GTX 7800,564,568
04-05-05,GeForce GTX 7800,581,633
04-05-05,GeForce GTX 7800,583,525
04-05-05,GeForce GTX 7800,616,570
04-05-05,GeForce GTX 7800,636,544
04-06-05,GeForce GTX 7800,623,546
04-06-05,GeForce GTX 7800,611,545
04-06-05,GeForce GTX 7800,638,607
04-06-05,GeForce GTX 7800,576,582
04-06-05,GeForce GTX 7800,581,579
04-06-05,GeForce GTX 7800,633,526
04-06-05,GeForce GTX 7800,576,538
04-07-05,GeForce GTX 7800,623,562
04-07-05,GeForce GTX 7800,595,568
04-08-05,GeForce GTX 7800,594,553
04-08-05,GeForce GTX 7800,611,562
04-08-05,GeForce GTX 7800,634,520
04-08-05,GeForce GTX 7800,619,526
04-08-05,GeForce GTX 7800,592,546
04-08-05,GeForce GTX 7800,592,516
04-08-05,GeForce GTX 7800,591,557
04-09-05,GeForce GTX 7800,597,587
04-09-05,GeForce GTX 7800,598,550
04-09-05,GeForce GTX 7800,604,547
04-09-05,GeForce GTX 7800,610,537
04-09-05,GeForce GTX 7800,577,548
04-09-05,GeForce GTX 7800,608,554
04-09-05,GeForce GTX 7800,582,554
04-09-05,GeForce GTX 7800,614,555
04-09-05,GeForce GTX 7800,586,552
04-10-05,GeForce GTX 7800,634,524
04-10-05,GeForce GTX 7800,622,494
04-10-05,GeForce GTX 7800,589,539
04-10-05,GeForce GTX 7800,622,594
04-11-05,GeForce GTX 7800,622,563
04-11-05,GeForce GTX 7800,621,516
04-11-05,GeForce GTX 7800,618,522
04-11-05,GeForce GTX 7800,585,560
04-11-05,GeForce GTX 7800,575,581
04-11-05,GeForce GTX 7800,600,517
04-11-05,GeForce GTX 7800,630,543
04-11-05,GeForce GTX 7800,597,544
04-12-05,GeForce GTX 7800,542,581
04-12-05,GeForce GTX 7800,601,554
04-12-05,GeForce GTX 7800,614,543
04-12-05,GeForce GTX 7800,578,527
04-13-05,GeForce GTX 7800,617,550
04-13-05,GeForce GTX 7800,620,580
04-13-05,GeForce GTX 7800,618,581
04-13-05,GeForce GTX 7800,586,565
04-13-05,GeForce GTX 7800,591,523
04-13-05,GeForce GTX 7800,609,569
04-13-05,GeForce GTX 7800,593,551
